tot_purch_amt,sale_month,cty_twnshp_nme,crv_nbr,df.sale_year,dates,quarter
750000,10,St. Paul,1031263,2019,2020-07-01,Q3-2020
233500,10,St. Paul,1031269,2019,2020-01-06,Q1-2020
307500,10,Minneapolis,1031275,2019,2020-07-14,Q3-2020
190000,10,Minneapolis,1031276,2019,2020-04-02,Q2-2020
124900,10,Minneapolis,1031284,2019,2020-08-04,Q3-2020
274000,10,Minneapolis,1031286,2019,2020-07-24,Q3-2020
247350,10,Minneapolis,1031291,2019,2020-06-30,Q2-2020
229000,10,Minneapolis,1031295,2019,2020-04-02,Q2-2020
284900,10,St. Paul,1031319,2019,2020-01-06,Q1-2020
155000,10,St. Paul,1031325,2019,2020-02-05,Q1-2020
202000,10,St. Paul,1031338,2019,2020-01-06,Q1-2020
180000,10,St. Paul,1031369,2019,2019-12-02,Q4-2019
218200,10,St. Paul,1031373,2019,2020-01-15,Q1-2020
3.00E+05,10,Minneapolis,1031380,2019,2020-04-02,Q2-2020
199000,10,Minneapolis,1031381,2019,2020-04-02,Q2-2020
170000,10,St. Paul,1031414,2019,2019-12-11,Q4-2019
450000,10,Minneapolis,1031430,2019,2020-06-23,Q2-2020
3.00E+05,10,St. Paul,1031459,2019,2020-03-09,Q1-2020
670500,10,Minneapolis,1031489,2019,2020-04-02,Q2-2020
490000,10,Minneapolis,1031492,2019,2020-11-06,Q4-2020
2100000,10,Minneapolis,1031499,2019,2020-02-19,Q1-2020
370000,10,Minneapolis,1031500,2019,2020-03-03,Q1-2020
143900,11,St. Paul,1031512,2019,2020-02-13,Q1-2020
150000,10,St. Paul,1031513,2019,2020-03-09,Q1-2020
193900,10,Minneapolis,1031532,2019,2020-04-08,Q2-2020
350000,10,St. Paul,1031557,2019,2020-01-06,Q1-2020
270000,10,St. Paul,1031560,2019,2020-02-12,Q1-2020
305000,10,St. Paul,1031569,2019,2020-11-09,Q4-2020
120000,11,Minneapolis,1031577,2019,2020-07-22,Q3-2020
177500,10,Minneapolis,1031583,2019,2020-08-04,Q3-2020
199900,10,Minneapolis,1031587,2019,2020-04-02,Q2-2020
205000,10,Minneapolis,1031616,2019,2020-07-08,Q3-2020
239500,10,Minneapolis,1031618,2019,2020-04-02,Q2-2020
257500,10,Minneapolis,1031621,2019,2020-04-03,Q2-2020
90000,10,Minneapolis,1031640,2019,2020-09-09,Q3-2020
193000,10,Minneapolis,1031655,2019,2020-04-03,Q2-2020
180000,10,Minneapolis,1031682,2019,2020-04-03,Q2-2020
237000,11,Minneapolis,1031748,2019,2020-05-14,Q2-2020
425000,11,St. Paul,1031752,2019,2019-12-02,Q4-2019
254900,11,Minneapolis,1031755,2019,2020-07-14,Q3-2020
213000,11,St. Paul,1031771,2019,2019-12-11,Q4-2019
940000,10,Minneapolis,1031785,2019,2020-04-03,Q2-2020
245000,11,St. Paul,1031797,2019,2020-02-12,Q1-2020
395000,11,Minneapolis,1031802,2019,2020-06-23,Q2-2020
525000,11,Minneapolis,1031806,2019,2020-04-03,Q2-2020
232000,11,Minneapolis,1031816,2019,2020-05-12,Q2-2020
199900,11,St. Paul,1031855,2019,2019-12-11,Q4-2019
651000,10,St. Paul,1031864,2019,2020-01-15,Q1-2020
249000,11,Minneapolis,1031878,2019,2020-04-03,Q2-2020
185500,11,St. Paul,1031894,2019,2020-03-09,Q1-2020
50000,10,Minneapolis,1031925,2019,2020-07-14,Q3-2020
188500,11,St. Paul,1031950,2019,2019-12-11,Q4-2019
705000,11,Minneapolis,1031996,2019,2020-04-03,Q2-2020
255000,11,St. Paul,1032016,2019,2019-12-11,Q4-2019
199900,11,Minneapolis,1032040,2019,2020-03-06,Q1-2020
280000,10,St. Paul,1032048,2019,2020-01-06,Q1-2020
479000,11,St. Paul,1032051,2019,2019-12-11,Q4-2019
174900,11,St. Paul,1032054,2019,2019-12-11,Q4-2019
1339000,10,Minneapolis,1032057,2019,2020-02-27,Q1-2020
225000,11,St. Paul,1032060,2019,2020-02-12,Q1-2020
69900,10,Minneapolis,1032085,2019,2020-06-11,Q2-2020
330100,11,St. Paul,1032110,2019,2019-12-02,Q4-2019
166500,11,Minneapolis,1032116,2019,2020-04-03,Q2-2020
421000,11,St. Paul,1032131,2019,2020-01-15,Q1-2020
192000,11,St. Paul,1032132,2019,2020-03-09,Q1-2020
3.00E+05,11,St. Paul,1032160,2019,2020-01-15,Q1-2020
390000,11,Minneapolis,1032162,2019,2020-03-09,Q1-2020
337000,11,Minneapolis,1032171,2019,2020-04-03,Q2-2020
264900,11,St. Paul,1032186,2019,2020-02-03,Q1-2020
425000,11,Minneapolis,1032212,2019,2020-06-23,Q2-2020
219900,11,Minneapolis,1032225,2019,2020-03-10,Q1-2020
239900,11,Minneapolis,1032227,2019,2020-04-03,Q2-2020
270000,11,Minneapolis,1032231,2019,2020-04-03,Q2-2020
288000,10,Minneapolis,1032238,2019,2020-07-14,Q3-2020
253000,11,Minneapolis,1032241,2019,2020-07-14,Q3-2020
135000,11,St. Paul,1032262,2019,2020-01-15,Q1-2020
202000,11,St. Paul,1032306,2019,2020-03-09,Q1-2020
1450000,10,Minneapolis,1032316,2019,2020-03-09,Q1-2020
31000,11,St. Paul,1032341,2019,2020-02-27,Q1-2020
212000,11,St. Paul,1032365,2019,2020-01-06,Q1-2020
224900,11,Minneapolis,1032371,2019,2020-07-27,Q3-2020
344500,11,Minneapolis,1032374,2019,2020-06-11,Q2-2020
40000,11,Minneapolis,1032387,2019,2020-08-04,Q3-2020
241175,11,St. Paul,1032421,2019,2020-01-06,Q1-2020
331000,11,Minneapolis,1032442,2019,2020-06-30,Q2-2020
345000,11,Minneapolis,1032465,2019,2020-07-08,Q3-2020
1025000,11,St. Paul,1032471,2019,2020-01-15,Q1-2020
240000,11,St. Paul,1032486,2019,2019-12-11,Q4-2019
322000,11,St. Paul,1032510,2019,2020-01-15,Q1-2020
176000,11,Minneapolis,1032563,2019,2020-06-26,Q2-2020
190750,11,Minneapolis,1032577,2019,2020-04-03,Q2-2020
275000,11,Minneapolis,1032589,2019,2020-07-14,Q3-2020
175000,11,Minneapolis,1032607,2019,2020-07-24,Q3-2020
210000,11,St. Paul,1032617,2019,2019-12-11,Q4-2019
625000,11,Minneapolis,1032659,2019,2020-04-03,Q2-2020
1397000,10,Minneapolis,1032690,2019,2020-02-26,Q1-2020
180000,11,St. Paul,1032734,2019,2020-01-17,Q1-2020
342000,11,Minneapolis,1032776,2019,2020-04-03,Q2-2020
284000,10,Minneapolis,1032821,2019,2020-04-03,Q2-2020
264620,11,St. Paul,1032826,2019,2019-12-11,Q4-2019
225000,11,St. Paul,1032827,2019,2020-03-04,Q1-2020
501000,11,Minneapolis,1032846,2019,2020-04-03,Q2-2020
345415,11,Minneapolis,1032847,2019,2020-04-03,Q2-2020
184900,10,Minneapolis,1032914,2019,2020-04-03,Q2-2020
145000,11,St. Paul,1032952,2019,2019-12-11,Q4-2019
217000,11,St. Paul,1032955,2019,2020-03-09,Q1-2020
140000,10,St. Paul,1032956,2019,2020-03-09,Q1-2020
229900,11,St. Paul,1033002,2019,2020-03-09,Q1-2020
250000,11,Minneapolis,1033024,2019,2020-06-30,Q2-2020
150500,11,Minneapolis,1033048,2019,2020-05-12,Q2-2020
185000,10,Minneapolis,1033084,2019,2020-03-28,Q1-2020
320000,11,Minneapolis,1033115,2019,2020-04-08,Q2-2020
470000,11,St. Paul,1033141,2019,2020-01-15,Q1-2020
155000,11,Minneapolis,1033153,2019,2020-05-14,Q2-2020
310000,11,Minneapolis,1033163,2019,2020-07-24,Q3-2020
163000,11,Minneapolis,1033188,2019,2020-11-09,Q4-2020
309900,11,St. Paul,1033218,2019,2019-12-11,Q4-2019
155500,11,St. Paul,1033219,2019,2019-12-02,Q4-2019
368000,11,Minneapolis,1033246,2019,2020-07-14,Q3-2020
285000,10,Minneapolis,1033276,2019,2020-07-14,Q3-2020
175000,11,St. Paul,1033283,2019,2020-02-05,Q1-2020
280000,10,Minneapolis,1033292,2019,2020-07-24,Q3-2020
379900,11,Minneapolis,1033294,2019,2020-07-24,Q3-2020
423000,11,St. Paul,1033355,2019,2019-12-11,Q4-2019
2.00E+05,11,Minneapolis,1033368,2019,2020-04-03,Q2-2020
120500,11,Minneapolis,1033370,2019,2020-04-03,Q2-2020
2.00E+05,11,St. Paul,1033376,2019,2020-03-04,Q1-2020
173000,11,Minneapolis,1033424,2019,2020-06-12,Q2-2020
120000,11,St. Paul,1033448,2019,2019-12-11,Q4-2019
4.00E+05,11,Minneapolis,1033462,2019,2020-04-03,Q2-2020
142000,11,St. Paul,1033499,2019,2020-01-15,Q1-2020
260000,11,Minneapolis,1033503,2019,2020-04-03,Q2-2020
207000,11,Minneapolis,1033507,2019,2020-04-03,Q2-2020
290000,11,Minneapolis,1033508,2019,2020-06-26,Q2-2020
315000,10,Minneapolis,1033518,2019,2020-07-14,Q3-2020
169900,11,Minneapolis,1033520,2019,2020-05-14,Q2-2020
13900,11,Minneapolis,1033587,2019,2020-07-27,Q3-2020
1350000,11,Minneapolis,1033588,2019,2020-02-24,Q1-2020
4.00E+05,11,Minneapolis,1033616,2019,2020-04-03,Q2-2020
145000,10,St. Paul,1033662,2019,2019-12-02,Q4-2019
129000,11,Minneapolis,1033667,2019,2020-04-03,Q2-2020
14000,11,Minneapolis,1033672,2019,2020-07-27,Q3-2020
309999,11,St. Paul,1033687,2019,2020-01-29,Q1-2020
5.00E+05,11,Minneapolis,1033724,2019,2020-04-03,Q2-2020
7200000,11,St. Paul,1033750,2019,2020-11-09,Q4-2020
210000,11,St. Paul,1033771,2019,2020-01-06,Q1-2020
565000,11,St. Paul,1033772,2019,2020-03-16,Q1-2020
174200,11,Minneapolis,1033778,2019,2020-04-08,Q2-2020
193000,11,St. Paul,1033781,2019,2020-03-09,Q1-2020
420000,11,Minneapolis,1033790,2019,2020-05-19,Q2-2020
5.00E+05,11,Minneapolis,1033820,2019,2020-04-13,Q2-2020
113300,11,St. Paul,1033822,2019,2020-01-15,Q1-2020
275000,11,Minneapolis,1033842,2019,2020-11-06,Q4-2020
242500,11,Minneapolis,1033853,2019,2020-05-19,Q2-2020
616000,11,St. Paul,1033887,2019,2020-09-14,Q3-2020
720000,10,Minneapolis,1033902,2019,2020-10-19,Q4-2020
479900,11,St. Paul,1033961,2019,2019-12-11,Q4-2019
299000,11,Minneapolis,1033965,2019,2020-05-26,Q2-2020
430000,11,Minneapolis,1033974,2019,2020-05-12,Q2-2020
128767,11,Minneapolis,1033978,2019,2020-09-17,Q3-2020
232000,11,St. Paul,1033979,2019,2020-02-12,Q1-2020
339900,11,Minneapolis,1034000,2019,2020-04-03,Q2-2020
362000,11,Minneapolis,1034014,2019,2020-04-03,Q2-2020
234000,11,Minneapolis,1034044,2019,2020-04-03,Q2-2020
174000,11,St. Paul,1034088,2019,2020-02-03,Q1-2020
443000,10,Minneapolis,1034098,2019,2020-07-14,Q3-2020
225000,11,St. Paul,1034107,2019,2020-03-09,Q1-2020
7.00E+05,11,Minneapolis,1034170,2019,2020-04-08,Q2-2020
345000,11,Minneapolis,1034242,2019,2020-06-10,Q2-2020
206000,11,Minneapolis,1034251,2019,2020-08-04,Q3-2020
227500,11,Minneapolis,1034269,2019,2020-04-03,Q2-2020
275000,11,Minneapolis,1034311,2019,2020-05-12,Q2-2020
450000,11,St. Paul,1034352,2019,2020-03-23,Q1-2020
362450,11,Minneapolis,1034357,2019,2020-04-03,Q2-2020
390000,11,Minneapolis,1034379,2019,2020-08-04,Q3-2020
170000,11,St. Paul,1034400,2019,2020-02-05,Q1-2020
205000,11,Minneapolis,1034413,2019,2020-04-03,Q2-2020
449900,11,Minneapolis,1034416,2019,2020-04-03,Q2-2020
234900,11,St. Paul,1034438,2019,2019-12-11,Q4-2019
195000,11,St. Paul,1034455,2019,2020-03-09,Q1-2020
294000,11,Minneapolis,1034467,2019,2020-04-03,Q2-2020
145000,11,Minneapolis,1034492,2019,2020-07-21,Q3-2020
131600,11,Minneapolis,1034503,2019,2020-04-03,Q2-2020
210000,11,St. Paul,1034517,2019,2020-02-05,Q1-2020
244500,11,Minneapolis,1034565,2019,2020-04-03,Q2-2020
440000,11,Minneapolis,1034566,2019,2020-05-19,Q2-2020
465000,11,St. Paul,1034578,2019,2020-03-05,Q1-2020
190000,11,Minneapolis,1034616,2019,2020-04-03,Q2-2020
172500,11,St. Paul,1034617,2019,2020-02-05,Q1-2020
225000,11,Minneapolis,1034621,2019,2020-04-03,Q2-2020
375000,11,Minneapolis,1034635,2019,2020-04-08,Q2-2020
216000,11,Minneapolis,1034642,2019,2020-06-10,Q2-2020
240000,11,Minneapolis,1034647,2019,2020-06-23,Q2-2020
202900,11,St. Paul,1034650,2019,2020-02-03,Q1-2020
230000,11,St. Paul,1034653,2019,2020-02-12,Q1-2020
1.10E+07,11,Minneapolis,1034655,2019,2020-03-24,Q1-2020
255000,11,St. Paul,1034656,2019,2020-02-12,Q1-2020
193000,10,Minneapolis,1034663,2019,2020-04-03,Q2-2020
80000,11,Minneapolis,1034665,2019,2020-07-22,Q3-2020
206000,11,Minneapolis,1034672,2019,2020-04-03,Q2-2020
189900,11,St. Paul,1034685,2019,2020-03-10,Q1-2020
595000,11,Minneapolis,1034698,2019,2020-04-08,Q2-2020
231000,11,Minneapolis,1034709,2019,2020-04-03,Q2-2020
450000,11,Minneapolis,1034716,2019,2020-07-24,Q3-2020
238900,11,Minneapolis,1034734,2019,2020-04-03,Q2-2020
269500,11,Minneapolis,1034745,2019,2020-05-14,Q2-2020
272500,11,St. Paul,1034769,2019,2020-09-14,Q3-2020
194700,11,St. Paul,1034773,2019,2020-02-05,Q1-2020
149750,11,St. Paul,1034777,2019,2020-03-18,Q1-2020
219000,11,St. Paul,1034779,2019,2020-01-16,Q1-2020
167000,11,Minneapolis,1034786,2019,2020-08-18,Q3-2020
250000,11,Minneapolis,1034796,2019,2020-07-24,Q3-2020
222900,11,St. Paul,1034829,2019,2020-01-15,Q1-2020
1840000,11,Minneapolis,1034857,2019,2020-02-28,Q1-2020
299900,11,Minneapolis,1034881,2019,2020-04-08,Q2-2020
291500,11,Minneapolis,1034888,2019,2020-07-14,Q3-2020
195000,11,St. Paul,1034959,2019,2019-12-11,Q4-2019
241500,11,St. Paul,1034967,2019,2020-01-06,Q1-2020
580000,11,Minneapolis,1035015,2019,2020-04-03,Q2-2020
146000,11,St. Paul,1035034,2019,2019-12-11,Q4-2019
344000,11,Minneapolis,1035042,2019,2020-07-14,Q3-2020
650000,11,Minneapolis,1035046,2019,2020-05-12,Q2-2020
168000,10,Minneapolis,1035059,2019,2020-07-14,Q3-2020
232000,11,Minneapolis,1035072,2019,2020-04-08,Q2-2020
243500,11,Minneapolis,1035081,2019,2020-07-14,Q3-2020
470000,11,Minneapolis,1035103,2019,2020-06-26,Q2-2020
201000,11,St. Paul,1035132,2019,2020-03-19,Q1-2020
180000,10,St. Paul,1035138,2019,2019-12-11,Q4-2019
119000,11,Minneapolis,1035259,2019,2020-04-03,Q2-2020
490000,11,Minneapolis,1035260,2019,2020-04-08,Q2-2020
339900,11,Minneapolis,1035276,2019,2020-07-24,Q3-2020
272500,11,Minneapolis,1035293,2019,2020-05-14,Q2-2020
255000,11,Minneapolis,1035301,2019,2020-04-03,Q2-2020
228000,11,Minneapolis,1035369,2019,2020-05-18,Q2-2020
239000,11,St. Paul,1035374,2019,2020-02-03,Q1-2020
426500,11,Minneapolis,1035388,2019,2020-05-12,Q2-2020
270000,11,Minneapolis,1035412,2019,2020-04-03,Q2-2020
177500,11,Minneapolis,1035418,2019,2020-08-25,Q3-2020
204000,11,St. Paul,1035426,2019,2020-01-06,Q1-2020
135000,10,St. Paul,1035432,2019,2020-02-03,Q1-2020
305000,11,St. Paul,1035449,2019,2020-10-15,Q4-2020
420000,11,Minneapolis,1035482,2019,2020-03-18,Q1-2020
338000,11,Minneapolis,1035483,2019,2020-03-10,Q1-2020
164000,11,St. Paul,1035485,2019,2019-12-11,Q4-2019
110000,11,St. Paul,1035488,2019,2020-03-16,Q1-2020
218000,11,St. Paul,1035489,2019,2020-03-04,Q1-2020
295900,11,Minneapolis,1035508,2019,2020-04-03,Q2-2020
425000,11,Minneapolis,1035532,2019,2020-07-14,Q3-2020
788000,11,St. Paul,1035559,2019,2020-01-16,Q1-2020
315000,11,St. Paul,1035560,2019,2020-01-06,Q1-2020
211000,11,St. Paul,1035578,2019,2020-01-15,Q1-2020
199900,11,St. Paul,1035639,2019,2020-03-09,Q1-2020
195000,11,St. Paul,1035645,2019,2020-03-24,Q1-2020
335000,11,St. Paul,1035657,2019,2020-01-16,Q1-2020
209900,11,St. Paul,1035659,2019,2020-03-18,Q1-2020
220000,11,St. Paul,1035664,2019,2020-01-06,Q1-2020
583000,11,St. Paul,1035668,2019,2020-01-16,Q1-2020
240000,11,Minneapolis,1035684,2019,2020-07-14,Q3-2020
278100,11,Minneapolis,1035693,2019,2020-07-22,Q3-2020
204400,11,St. Paul,1035700,2019,2020-02-03,Q1-2020
249000,11,St. Paul,1035751,2019,2019-12-02,Q4-2019
280000,11,Minneapolis,1035817,2019,2020-07-14,Q3-2020
147500,11,Minneapolis,1035822,2019,2020-04-08,Q2-2020
70000,11,St. Paul,1035840,2019,2019-12-11,Q4-2019
525000,11,St. Paul,1035856,2019,2020-01-16,Q1-2020
279900,11,Minneapolis,1035890,2019,2020-04-08,Q2-2020
255000,11,Minneapolis,1035916,2019,2020-04-03,Q2-2020
660000,11,Minneapolis,1035943,2019,2020-06-30,Q2-2020
5.00E+05,11,Minneapolis,1035954,2019,2020-04-03,Q2-2020
275000,11,St. Paul,1035972,2019,2020-01-06,Q1-2020
144900,11,Minneapolis,1035983,2019,2020-04-03,Q2-2020
142000,11,Minneapolis,1035988,2019,2020-04-08,Q2-2020
196900,11,Minneapolis,1035995,2019,2020-08-04,Q3-2020
275500,11,Minneapolis,1036014,2019,2020-04-03,Q2-2020
157500,11,St. Paul,1036026,2019,2020-03-16,Q1-2020
707413,10,Minneapolis,1036042,2019,2020-04-08,Q2-2020
240000,11,St. Paul,1036059,2019,2020-01-17,Q1-2020
382500,11,Minneapolis,1036070,2019,2020-09-02,Q3-2020
277000,11,Minneapolis,1036072,2019,2020-04-03,Q2-2020
256000,10,Minneapolis,1036085,2019,2020-07-22,Q3-2020
206000,11,St. Paul,1036090,2019,2019-12-11,Q4-2019
161000,11,Minneapolis,1036093,2019,2020-04-08,Q2-2020
167000,11,Minneapolis,1036094,2019,2020-07-22,Q3-2020
3.00E+05,11,Minneapolis,1036101,2019,2020-05-12,Q2-2020
254000,11,Minneapolis,1036104,2019,2020-04-08,Q2-2020
910000,11,Minneapolis,1036111,2019,2020-04-03,Q2-2020
285000,11,Minneapolis,1036118,2019,2020-08-25,Q3-2020
186660,11,St. Paul,1036124,2019,2020-03-16,Q1-2020
205000,11,St. Paul,1036150,2019,2020-03-16,Q1-2020
247000,11,Minneapolis,1036161,2019,2020-04-03,Q2-2020
220000,11,St. Paul,1036253,2019,2020-02-03,Q1-2020
223000,11,St. Paul,1036263,2019,2020-01-17,Q1-2020
5.00E+05,11,Minneapolis,1036269,2019,2020-04-03,Q2-2020
116000,11,St. Paul,1036296,2019,2019-12-02,Q4-2019
312000,11,St. Paul,1036325,2019,2020-03-09,Q1-2020
412000,11,Minneapolis,1036326,2019,2020-04-03,Q2-2020
255000,11,St. Paul,1036353,2019,2020-02-12,Q1-2020
357500,11,St. Paul,1036357,2019,2020-03-16,Q1-2020
165000,11,St. Paul,1036385,2019,2020-02-10,Q1-2020
166500,11,St. Paul,1036386,2019,2020-01-16,Q1-2020
256000,11,Minneapolis,1036396,2019,2020-04-03,Q2-2020
329900,11,St. Paul,1036401,2019,2020-01-16,Q1-2020
210000,11,St. Paul,1036424,2019,2020-03-16,Q1-2020
254000,11,Minneapolis,1036427,2019,2020-08-25,Q3-2020
330000,11,St. Paul,1036452,2019,2020-01-06,Q1-2020
181250,11,Minneapolis,1036472,2019,2020-04-08,Q2-2020
169900,11,Minneapolis,1036476,2019,2020-06-23,Q2-2020
112000,11,St. Paul,1036483,2019,2019-12-11,Q4-2019
435000,11,Minneapolis,1036484,2019,2020-04-03,Q2-2020
475000,11,Minneapolis,1036488,2019,2020-04-06,Q2-2020
139000,11,Minneapolis,1036506,2019,2020-07-24,Q3-2020
415000,11,Minneapolis,1036512,2019,2020-04-06,Q2-2020
139000,11,Minneapolis,1036517,2019,2020-04-15,Q2-2020
760000,11,St. Paul,1036583,2019,2020-09-24,Q3-2020
520000,11,Minneapolis,1036587,2019,2020-04-06,Q2-2020
15000,11,St. Paul,1036602,2019,2019-12-11,Q4-2019
102000,11,Minneapolis,1036615,2019,2020-04-06,Q2-2020
326500,11,Minneapolis,1036621,2019,2020-05-08,Q2-2020
140000,11,Minneapolis,1036628,2019,2020-04-30,Q2-2020
250000,11,Minneapolis,1036671,2019,2020-06-29,Q2-2020
399900,11,Minneapolis,1036677,2019,2020-09-03,Q3-2020
3.00E+05,11,Minneapolis,1036698,2019,2020-06-30,Q2-2020
361700,11,Minneapolis,1036731,2019,2020-04-15,Q2-2020
333000,11,Minneapolis,1036745,2019,2020-06-29,Q2-2020
210000,10,St. Paul,1036754,2019,2020-02-12,Q1-2020
536000,11,Minneapolis,1036766,2019,2020-04-15,Q2-2020
280000,11,Minneapolis,1036768,2019,2020-06-23,Q2-2020
167000,11,St. Paul,1036774,2019,2019-12-11,Q4-2019
240000,11,Minneapolis,1036798,2019,2020-06-12,Q2-2020
393000,11,Minneapolis,1036803,2019,2020-07-07,Q3-2020
207900,11,St. Paul,1036804,2019,2020-01-15,Q1-2020
230000,11,Minneapolis,1036808,2019,2020-04-15,Q2-2020
350000,11,Minneapolis,1036810,2019,2020-05-14,Q2-2020
250000,11,St. Paul,1036831,2019,2020-01-06,Q1-2020
825777,11,St. Paul,1036895,2019,2020-03-16,Q1-2020
390000,11,St. Paul,1036899,2019,2020-01-29,Q1-2020
319900,11,Minneapolis,1036910,2019,2020-04-06,Q2-2020
219000,11,Minneapolis,1036911,2019,2020-07-24,Q3-2020
246000,11,Minneapolis,1036916,2019,2020-05-08,Q2-2020
335000,11,Minneapolis,1036927,2019,2020-03-10,Q1-2020
315000,11,St. Paul,1036934,2019,2020-02-12,Q1-2020
234000,11,Minneapolis,1036938,2019,2020-07-22,Q3-2020
149900,11,St. Paul,1036945,2019,2020-02-12,Q1-2020
209000,11,St. Paul,1036947,2019,2020-03-09,Q1-2020
270000,11,Minneapolis,1036949,2019,2020-04-06,Q2-2020
489900,11,St. Paul,1036950,2019,2020-01-06,Q1-2020
450000,11,St. Paul,1036953,2019,2020-02-12,Q1-2020
165000,11,Minneapolis,1036955,2019,2020-06-23,Q2-2020
189900,11,Minneapolis,1036957,2019,2020-08-21,Q3-2020
295000,11,St. Paul,1036961,2019,2020-03-18,Q1-2020
299000,11,Minneapolis,1036986,2019,2020-04-15,Q2-2020
457500,11,Minneapolis,1036989,2019,2020-05-19,Q2-2020
1287500,11,Minneapolis,1037003,2019,2020-07-14,Q3-2020
320900,11,Minneapolis,1037010,2019,2020-04-15,Q2-2020
149000,11,Minneapolis,1037057,2019,2020-04-06,Q2-2020
333000,11,Minneapolis,1037068,2019,2020-04-06,Q2-2020
155000,11,St. Paul,1037074,2019,2020-01-15,Q1-2020
239900,11,Minneapolis,1037084,2019,2020-08-10,Q3-2020
250000,11,Minneapolis,1037095,2019,2020-08-04,Q3-2020
540000,11,Minneapolis,1037097,2019,2020-04-06,Q2-2020
435000,11,Minneapolis,1037127,2019,2020-04-15,Q2-2020
237000,11,Minneapolis,1037129,2019,2020-08-04,Q3-2020
425000,11,St. Paul,1037147,2019,2020-02-27,Q1-2020
463000,11,St. Paul,1037176,2019,2020-01-06,Q1-2020
212500,11,St. Paul,1037189,2019,2020-02-03,Q1-2020
185000,11,Minneapolis,1037229,2019,2020-04-06,Q2-2020
585000,11,Minneapolis,1037230,2019,2020-04-15,Q2-2020
405000,11,Minneapolis,1037231,2019,2020-04-15,Q2-2020
132500,11,Minneapolis,1037237,2019,2020-07-14,Q3-2020
340500,11,Minneapolis,1037257,2019,2020-04-06,Q2-2020
258000,11,Minneapolis,1037273,2019,2020-06-26,Q2-2020
325000,11,Minneapolis,1037276,2019,2020-06-30,Q2-2020
438600,11,Minneapolis,1037291,2019,2020-07-14,Q3-2020
310000,11,Minneapolis,1037293,2019,2020-04-15,Q2-2020
263000,11,Minneapolis,1037297,2019,2020-04-06,Q2-2020
427500,11,Minneapolis,1037340,2019,2020-04-06,Q2-2020
280400,11,Minneapolis,1037344,2019,2020-06-23,Q2-2020
1303800,11,Minneapolis,1037355,2019,2020-07-22,Q3-2020
227400,11,St. Paul,1037366,2019,2020-01-06,Q1-2020
420000,11,Minneapolis,1037382,2019,2020-09-28,Q3-2020
194000,11,Minneapolis,1037383,2019,2020-06-29,Q2-2020
285000,11,St. Paul,1037384,2019,2020-01-06,Q1-2020
2.00E+05,11,Minneapolis,1037388,2019,2020-07-24,Q3-2020
377500,11,Minneapolis,1037411,2019,2020-07-14,Q3-2020
461000,11,Minneapolis,1037420,2019,2020-07-22,Q3-2020
299900,11,St. Paul,1037421,2019,2020-01-16,Q1-2020
226000,11,Minneapolis,1037438,2019,2020-04-06,Q2-2020
3.00E+05,11,St. Paul,1037443,2019,2020-01-16,Q1-2020
636667,11,Minneapolis,1037448,2019,2020-06-11,Q2-2020
164999,11,St. Paul,1037503,2019,2020-02-12,Q1-2020
121500,11,St. Paul,1037519,2019,2020-01-15,Q1-2020
197000,11,St. Paul,1037544,2019,2020-01-06,Q1-2020
259900,11,St. Paul,1037547,2019,2020-02-12,Q1-2020
375000,11,Minneapolis,1037555,2019,2020-08-04,Q3-2020
440000,11,St. Paul,1037557,2019,2020-01-16,Q1-2020
170000,11,Minneapolis,1037580,2019,2020-05-12,Q2-2020
189900,11,St. Paul,1037589,2019,2020-02-27,Q1-2020
830000,11,Minneapolis,1037610,2019,2020-04-06,Q2-2020
229900,11,St. Paul,1037614,2019,2020-03-16,Q1-2020
755000,11,Minneapolis,1037623,2019,2020-02-28,Q1-2020
380000,11,Minneapolis,1037629,2019,2020-05-12,Q2-2020
130000,11,Minneapolis,1037643,2019,2020-08-20,Q3-2020
232000,11,Minneapolis,1037654,2019,2020-04-15,Q2-2020
463500,11,Minneapolis,1037655,2019,2020-07-20,Q3-2020
453000,11,Minneapolis,1037663,2019,2020-04-06,Q2-2020
190000,11,Minneapolis,1037667,2019,2020-05-12,Q2-2020
335000,11,St. Paul,1037686,2019,2020-01-16,Q1-2020
610000,11,Minneapolis,1037704,2019,2020-04-15,Q2-2020
442500,11,Minneapolis,1037705,2019,2020-07-22,Q3-2020
590000,11,Minneapolis,1037706,2019,2020-07-14,Q3-2020
